,GTR,PR1,PR2,PR3,x,y
2834,0.62997,0.0004,0.00168,0.00594,16.220768601798856,0.6379900000000002
2835,0.62895,0.0004,0.00168,0.00593,16.22649223221586,0.6369600000000002
2836,0.62794,0.0004,0.00168,0.00592,16.23221586263287,0.6359400000000002
2837,0.62692,0.0004,0.00168,0.00592,16.237939493049875,0.63492
2838,0.62591,0.0004,0.00167,0.00591,16.243663123466884,0.63389
2839,0.6249,0.0004,0.00167,0.0059,16.24938675388389,0.6328700000000002
2840,0.62389,0.0004,0.00167,0.0059,16.2551103843009,0.63186
2841,0.62289,0.0004,0.00167,0.00589,16.260834014717908,0.6308500000000002
2842,0.62188,0.00039,0.00167,0.00588,16.266557645134913,0.6298199999999997
2843,0.62088,0.00039,0.00167,0.00587,16.272281275551922,0.62881
2844,0.61988,0.00039,0.00166,0.00587,16.278004905968928,0.6278
2845,0.61888,0.00039,0.00166,0.00586,16.283728536385937,0.62679
2846,0.61789,0.00039,0.00166,0.00585,16.289452166802942,0.6257900000000002
2847,0.6169,0.00039,0.00166,0.00585,16.29517579721995,0.6248
2848,0.61591,0.00039,0.00166,0.00584,16.300899427636956,0.6238
2849,0.61492,0.00039,0.00165,0.00583,16.306623058053965,0.6227899999999998
2850,0.61393,0.00039,0.00165,0.00583,16.31234668847097,0.6218
2851,0.61295,0.00039,0.00165,0.00582,16.31807031888798,0.6208099999999999
2852,0.61196,0.00039,0.00165,0.00581,16.32379394930499,0.6198100000000001
2853,0.61098,0.00039,0.00165,0.00581,16.329517579721994,0.6188300000000001
2854,0.61,0.00039,0.00165,0.0058,16.335241210139003,0.61784
2855,0.60903,0.00039,0.00164,0.00579,16.34096484055601,0.6168500000000001
2856,0.60805,0.00039,0.00164,0.00579,16.346688470973017,0.61587
2857,0.60708,0.00039,0.00164,0.00578,16.352412101390023,0.6148899999999999
2858,0.60611,0.00039,0.00164,0.00577,16.35813573180703,0.6139099999999998
2859,0.60514,0.00039,0.00164,0.00577,16.363859362224037,0.6129400000000002
2860,0.60418,0.00039,0.00164,0.00576,16.369582992641046,0.6119699999999999
2861,0.60321,0.00039,0.00163,0.00575,16.37530662305805,0.6109800000000002
2862,0.60225,0.00039,0.00163,0.00574,16.38103025347506,0.61001
2863,0.60129,0.00039,0.00163,0.00574,16.38675388389207,0.60905
2864,0.60033,0.00039,0.00163,0.00573,16.392477514309075,0.6080800000000001
2865,0.59938,0.00039,0.00163,0.00572,16.398201144726084,0.6071200000000002
2866,0.59843,0.00039,0.00163,0.00572,16.40392477514309,0.60617
2867,0.59747,0.00039,0.00162,0.00571,16.409648405560098,0.60519
2868,0.59652,0.00039,0.00162,0.0057,16.415372035977104,0.6042300000000002
2869,0.59558,0.00039,0.00162,0.0057,16.421095666394113,0.6032899999999999
2870,0.59463,0.00038,0.00162,0.00569,16.426819296811118,0.6023199999999999
2871,0.59369,0.00038,0.00162,0.00569,16.432542927228127,0.6013799999999999
2872,0.59275,0.00038,0.00162,0.00568,16.438266557645136,0.60043
2873,0.59181,0.00038,0.00161,0.00567,16.44399018806214,0.59947
2874,0.59087,0.00038,0.00161,0.00567,16.44971381847915,0.59853
2875,0.58993,0.00038,0.00161,0.00566,16.455437448896156,0.59758
2876,0.589,0.00038,0.00161,0.00565,16.461161079313165,0.5966399999999998
2877,0.58807,0.00038,0.00161,0.00565,16.46688470973017,0.59571
2878,0.58714,0.00038,0.00161,0.00564,16.47260834014718,0.59477
2879,0.58621,0.00038,0.0016,0.00563,16.478331970564184,0.59382
2880,0.58528,0.00038,0.0016,0.00563,16.484055600981193,0.59289
2881,0.58436,0.00038,0.0016,0.00562,16.4897792313982,0.59196
2882,0.58344,0.00038,0.0016,0.00561,16.495502861815208,0.5910299999999999
2883,0.58252,0.00038,0.0016,0.00561,16.501226492232217,0.5901099999999999
2884,0.5816,0.00038,0.0016,0.0056,16.506950122649222,0.5891799999999998
2885,0.58068,0.00038,0.00159,0.00559,16.51267375306623,0.5882399999999999
2886,0.57977,0.00038,0.00159,0.00559,16.518397383483236,0.58733
2887,0.57886,0.00038,0.00159,0.00558,16.524121013900245,0.5864100000000001
2888,0.57795,0.00038,0.00159,0.00557,16.52984464431725,0.5854899999999998
2889,0.57704,0.00038,0.00159,0.00557,16.53556827473426,0.5845799999999999
2890,0.57613,0.00038,0.00159,0.00556,16.541291905151265,0.5836600000000001
2891,0.57523,0.00038,0.00158,0.00556,16.547015535568274,0.58275
2892,0.57433,0.00038,0.00158,0.00555,16.552739165985283,0.5818399999999998
2893,0.57342,0.00038,0.00158,0.00554,16.55846279640229,0.5809200000000001
2894,0.57253,0.00038,0.00158,0.00554,16.564186426819298,0.5800299999999998
2895,0.57163,0.00038,0.00158,0.00553,16.569910057236303,0.57912
2896,0.57073,0.00038,0.00158,0.00552,16.575633687653312,0.5782099999999999
2897,0.56984,0.00038,0.00157,0.00552,16.581357318070317,0.5773100000000002
2898,0.56895,0.00038,0.00157,0.00551,16.587080948487326,0.5764099999999999
2899,0.56806,0.00037,0.00157,0.0055,16.59280457890433,0.5754999999999999
2900,0.56717,0.00037,0.00157,0.0055,16.59852820932134,0.57461
2901,0.56629,0.00037,0.00157,0.00549,16.604251839738346,0.57372
2902,0.5654,0.00037,0.00157,0.00549,16.609975470155355,0.57283
2903,0.56452,0.00037,0.00156,0.00548,16.615699100572364,0.57193
2904,0.56364,0.00037,0.00156,0.00547,16.62142273098937,0.5710400000000002
2905,0.56276,0.00037,0.00156,0.00547,16.62714636140638,0.57016
2906,0.56189,0.00037,0.00156,0.00546,16.632869991823384,0.56928
2907,0.56101,0.00037,0.00156,0.00545,16.638593622240393,0.5683899999999998
2908,0.56014,0.00037,0.00156,0.00545,16.644317252657398,0.5675199999999998
2909,0.55927,0.00037,0.00155,0.00544,16.650040883074407,0.56663
2910,0.5584,0.00037,0.00155,0.00544,16.655764513491413,0.56576
2911,0.55753,0.00037,0.00155,0.00543,16.66148814390842,0.5648799999999998
2912,0.55667,0.00037,0.00155,0.00542,16.667211774325427,0.56401
2913,0.5558,0.00037,0.00155,0.00542,16.672935404742436,0.5631399999999999
2914,0.55494,0.00037,0.00155,0.00541,16.678659035159445,0.56227
2915,0.55408,0.00037,0.00155,0.00541,16.68438266557645,0.56141
2916,0.55322,0.00037,0.00154,0.0054,16.69010629599346,0.5605300000000001
2917,0.55236,0.00037,0.00154,0.00539,16.695829926410465,0.5596599999999998
2918,0.55151,0.00037,0.00154,0.00539,16.701553556827474,0.5588099999999998
2919,0.55066,0.00037,0.00154,0.00538,16.70727718724448,0.55795
2920,0.54981,0.00037,0.00154,0.00537,16.713000817661488,0.5570900000000001
2921,0.54896,0.00037,0.00154,0.00537,16.718724448078493,0.5562399999999998
2922,0.54811,0.00037,0.00153,0.00536,16.724448078495502,0.55537
2923,0.54726,0.00037,0.00153,0.00536,16.73017170891251,0.5545199999999999
2924,0.54642,0.00037,0.00153,0.00535,16.735895339329517,0.5536699999999999
2925,0.54558,0.00037,0.00153,0.00534,16.741618969746526,0.5528199999999999
2926,0.54474,0.00037,0.00153,0.00534,16.74734260016353,0.5519800000000001
2927,0.5439,0.00037,0.00153,0.00533,16.75306623058054,0.5511300000000001
2928,0.54306,0.00037,0.00152,0.00533,16.758789860997545,0.5502799999999999
2929,0.54222,0.00036,0.00152,0.00532,16.764513491414554,0.54942
2930,0.54139,0.00036,0.00152,0.00531,16.77023712183156,0.54858
2931,0.54056,0.00036,0.00152,0.00531,16.77596075224857,0.5477500000000002
2932,0.53973,0.00036,0.00152,0.0053,16.781684382665574,0.5469100000000002
2933,0.5389,0.00036,0.00152,0.0053,16.787408013082583,0.54608
2934,0.53807,0.00036,0.00152,0.00529,16.793131643499592,0.5452400000000002
2935,0.53725,0.00036,0.00151,0.00529,16.798855273916597,0.54441
2936,0.53643,0.00036,0.00151,0.00528,16.804578904333606,0.54358
2937,0.5356,0.00036,0.00151,0.00527,16.810302534750612,0.54274
2938,0.53478,0.00036,0.00151,0.00527,16.81602616516762,0.5419200000000002
2939,0.53397,0.00036,0.00151,0.00526,16.821749795584626,0.5410999999999998
2940,0.53315,0.00036,0.00151,0.00526,16.827473426001635,0.5402800000000002
2941,0.53233,0.00036,0.0015,0.00525,16.83319705641864,0.5394399999999999
2942,0.53152,0.00036,0.0015,0.00524,16.83892068683565,0.5386200000000001
2943,0.53071,0.00036,0.0015,0.00524,16.844644317252655,0.5378100000000001
2944,0.5299,0.00036,0.0015,0.00523,16.850367947669664,0.5369900000000001
2945,0.52909,0.00036,0.0015,0.00523,16.856091578086673,0.5361799999999999
2946,0.52829,0.00036,0.0015,0.00522,16.86181520850368,0.5353700000000001
2947,0.52748,0.00036,0.0015,0.00521,16.867538838920687,0.5345500000000001
2948,0.52668,0.00036,0.00149,0.00521,16.873262469337693,0.5337400000000001
2949,0.52588,0.00036,0.00149,0.0052,16.8789860997547,0.5329300000000002
2950,0.52508,0.00036,0.00149,0.0052,16.884709730171707,0.53213
2951,0.52428,0.00036,0.00149,0.00519,16.890433360588716,0.53132
2952,0.52348,0.00036,0.00149,0.00519,16.89615699100572,0.53052
2953,0.52269,0.00036,0.00149,0.00518,16.90188062142273,0.52972
2954,0.52189,0.00036,0.00149,0.00517,16.90760425183974,0.52891
2955,0.5211,0.00036,0.00148,0.00517,16.913327882256745,0.5281100000000001
2956,0.52031,0.00036,0.00148,0.00516,16.919051512673754,0.5273100000000002
2957,0.51952,0.00036,0.00148,0.00516,16.92477514309076,0.5265200000000002
2958,0.51874,0.00036,0.00148,0.00515,16.930498773507768,0.52573
2959,0.51795,0.00036,0.00148,0.00515,16.936222403924774,0.5249400000000002
2960,0.51717,0.00035,0.00148,0.00514,16.941946034341782,0.52414
2961,0.51639,0.00035,0.00147,0.00513,16.947669664758788,0.5233400000000001
2962,0.51561,0.00035,0.00147,0.00513,16.953393295175797,0.5225600000000001
2963,0.51483,0.00035,0.00147,0.00512,16.959116925592802,0.52177
2964,0.51405,0.00035,0.00147,0.00512,16.96484055600981,0.5209900000000001
2965,0.51328,0.00035,0.00147,0.00511,16.97056418642682,0.5202100000000001
2966,0.5125,0.00035,0.00147,0.00511,16.976287816843826,0.51943
2967,0.51173,0.00035,0.00147,0.0051,16.982011447260835,0.51865
2968,0.51096,0.00035,0.00146,0.0051,16.98773507767784,0.51787
2969,0.51019,0.00035,0.00146,0.00509,16.99345870809485,0.51709
2970,0.50942,0.00035,0.00146,0.00508,16.999182338511854,0.51631
2971,0.50866,0.00035,0.00146,0.00508,17.004905968928863,0.51555
2972,0.50789,0.00035,0.00146,0.00507,17.01062959934587,0.51477
2973,0.50713,0.00035,0.00146,0.00507,17.016353229762878,0.5140100000000001
2974,0.50637,0.00035,0.00146,0.00506,17.022076860179883,0.51324
2975,0.50561,0.00035,0.00145,0.00506,17.027800490596892,0.5124700000000002
2976,0.50485,0.00035,0.00145,0.00505,17.0335241210139,0.5117000000000003
2977,0.5041,0.00035,0.00145,0.00505,17.039247751430906,0.5109500000000001
2978,0.50334,0.00035,0.00145,0.00504,17.044971381847915,0.5101800000000003
2979,0.50259,0.00035,0.00145,0.00503,17.05069501226492,0.5094200000000002
2980,0.50184,0.00035,0.00145,0.00503,17.05641864268193,0.50867
2981,0.50109,0.00035,0.00145,0.00502,17.062142273098935,0.5079100000000001
2982,0.50034,0.00035,0.00144,0.00502,17.067865903515944,0.5071499999999999
2983,0.49959,0.00035,0.00144,0.00501,17.07358953393295,0.50639
2984,0.49884,0.00035,0.00144,0.00501,17.07931316434996,0.50564
2985,0.4981,0.00035,0.00144,0.005,17.085036794766967,0.50489
2986,0.49736,0.00035,0.00144,0.005,17.090760425183973,0.5041500000000002
2987,0.49662,0.00035,0.00144,0.00499,17.096484055600982,0.5034
2988,0.49588,0.00035,0.00144,0.00498,17.102207686017987,0.5026500000000002
2989,0.49514,0.00035,0.00143,0.00498,17.107931316434996,0.5018999999999999
2990,0.4944,0.00035,0.00143,0.00497,17.113654946852,0.5011500000000001
2991,0.49367,0.00035,0.00143,0.00497,17.11937857726901,0.50042
2992,0.49293,0.00035,0.00143,0.00496,17.125102207686016,0.49967000000000006
2993,0.4922,0.00034,0.00143,0.00496,17.130825838103025,0.49893
2994,0.49147,0.00034,0.00143,0.00495,17.13654946852003,0.49819000000000024
2995,0.49074,0.00034,0.00143,0.00495,17.14227309893704,0.49746
2996,0.49001,0.00034,0.00142,0.00494,17.14799672935405,0.4967100000000002
2997,0.48929,0.00034,0.00142,0.00494,17.153720359771054,0.4959899999999998
2998,0.48856,0.00034,0.00142,0.00493,17.159443990188063,0.49524999999999997
2999,0.48784,0.00034,0.00142,0.00493,17.165167620605068,0.4945299999999999
3000,0.48712,0.00034,0.00142,0.00492,17.170891251022077,0.4937999999999999
3001,0.4864,0.00034,0.00142,0.00492,17.176614881439082,0.4930800000000001
3002,0.48568,0.00034,0.00142,0.00491,17.18233851185609,0.49234999999999995
3003,0.48496,0.00034,0.00141,0.0049,17.188062142273097,0.49161
3004,0.48424,0.00034,0.00141,0.0049,17.193785772690106,0.49088999999999994
3005,0.48353,0.00034,0.00141,0.00489,17.19950940310711,0.4901700000000001
3006,0.48282,0.00034,0.00141,0.00489,17.20523303352412,0.4894600000000001
3007,0.4821,0.00034,0.00141,0.00488,17.21095666394113,0.4887299999999999
3008,0.48139,0.00034,0.00141,0.00488,17.216680294358135,0.48802
3009,0.48068,0.00034,0.00141,0.00487,17.222403924775143,0.48730000000000007
3010,0.47998,0.00034,0.00141,0.00487,17.22812755519215,0.48660000000000003
3011,0.47927,0.00034,0.0014,0.00486,17.233851185609158,0.4858699999999999
3012,0.47857,0.00034,0.0014,0.00486,17.239574816026163,0.48517
3013,0.47786,0.00034,0.0014,0.00485,17.245298446443172,0.48444999999999994
3014,0.47716,0.00034,0.0014,0.00485,17.251022076860178,0.4837499999999998
3015,0.47646,0.00034,0.0014,0.00484,17.256745707277187,0.48304
3016,0.47576,0.00034,0.0014,0.00484,17.262469337694196,0.4823399999999999
3017,0.47507,0.00034,0.0014,0.00483,17.2681929681112,0.48163999999999996
3018,0.47437,0.00034,0.00139,0.00483,17.27391659852821,0.4809300000000002
3019,0.47367,0.00034,0.00139,0.00482,17.279640228945215,0.48022
3020,0.47298,0.00034,0.00139,0.00482,17.285363859362224,0.4795300000000001
3021,0.47229,0.00034,0.00139,0.00481,17.29108748977923,0.47883
3022,0.4716,0.00034,0.00139,0.00481,17.29681112019624,0.47814
3023,0.47091,0.00034,0.00139,0.0048,17.302534750613244,0.47744
3024,0.47022,0.00034,0.00139,0.0048,17.308258381030253,0.4767500000000001
3025,0.46954,0.00034,0.00138,0.00479,17.31398201144726,0.4760500000000001
3026,0.46885,0.00034,0.00138,0.00479,17.319705641864267,0.47536
3027,0.46817,0.00033,0.00138,0.00478,17.325429272281276,0.47465999999999997
3028,0.46749,0.00033,0.00138,0.00477,17.331152902698282,0.4739699999999999
3029,0.46681,0.00033,0.00138,0.00477,17.33687653311529,0.4732900000000002
3030,0.46613,0.00033,0.00138,0.00476,17.342600163532296,0.4726
3031,0.46545,0.00033,0.00138,0.00476,17.348323793949305,0.47192
3032,0.46477,0.00033,0.00138,0.00475,17.35404742436631,0.47123000000000004
3033,0.4641,0.00033,0.00137,0.00475,17.35977105478332,0.47055000000000013
3034,0.46342,0.00033,0.00137,0.00474,17.365494685200325,0.46985999999999983
3035,0.46275,0.00033,0.00137,0.00474,17.371218315617334,0.4691899999999999
3036,0.46208,0.00033,0.00137,0.00473,17.376941946034343,0.46850999999999987
3037,0.46141,0.00033,0.00137,0.00473,17.38266557645135,0.46784000000000014
3038,0.46074,0.00033,0.00137,0.00472,17.388389206868357,0.46716
3039,0.46007,0.00033,0.00137,0.00472,17.394112837285363,0.46648999999999985
3040,0.45941,0.00033,0.00136,0.00471,17.39983646770237,0.46580999999999995
3041,0.45874,0.00033,0.00136,0.00471,17.405560098119377,0.4651400000000001
3042,0.45808,0.00033,0.00136,0.0047,17.411283728536386,0.4644699999999998
3043,0.45742,0.00033,0.00136,0.0047,17.41700735895339,0.46380999999999994
3044,0.45676,0.00033,0.00136,0.00469,17.4227309893704,0.46314
3045,0.4561,0.00033,0.00136,0.00469,17.428454619787406,0.4624799999999999
3046,0.45544,0.00033,0.00136,0.00468,17.434178250204415,0.46180999999999994
3047,0.45478,0.00033,0.00136,0.00468,17.439901880621424,0.46114999999999995
3048,0.45413,0.00033,0.00135,0.00467,17.44562551103843,0.46048
3049,0.45347,0.00033,0.00135,0.00467,17.451349141455438,0.4598199999999999
3050,0.45282,0.00033,0.00135,0.00466,17.457072771872443,0.45916
3051,0.45217,0.00033,0.00135,0.00466,17.462796402289452,0.45851
3052,0.45152,0.00033,0.00135,0.00466,17.468520032706458,0.45786000000000016
3053,0.45087,0.00033,0.00135,0.00465,17.474243663123467,0.45719999999999983
3054,0.45022,0.00033,0.00135,0.00465,17.479967293540472,0.45655
3055,0.44958,0.00033,0.00135,0.00464,17.48569092395748,0.45589999999999997
3056,0.44893,0.00033,0.00134,0.00464,17.491414554374487,0.4552400000000001
3057,0.44829,0.00033,0.00134,0.00463,17.497138184791496,0.45459000000000016
3058,0.44764,0.00033,0.00134,0.00463,17.502861815208504,0.45394
3059,0.447,0.00033,0.00134,0.00462,17.50858544562551,0.45328999999999986
3060,0.44636,0.00033,0.00134,0.00462,17.51430907604252,0.45265
3061,0.44572,0.00033,0.00134,0.00461,17.520032706459524,0.4520000000000002
3062,0.44509,0.00033,0.00134,0.00461,17.525756336876533,0.45136999999999994
3063,0.44445,0.00032,0.00134,0.0046,17.53147996729354,0.45070999999999994
3064,0.44382,0.00032,0.00133,0.0046,17.537203597710548,0.45006999999999986
3065,0.44318,0.00032,0.00133,0.00459,17.542927228127553,0.44942000000000015
3066,0.44255,0.00032,0.00133,0.00459,17.548650858544562,0.44879000000000013
3067,0.44192,0.00032,0.00133,0.00458,17.55437448896157,0.44815000000000005
3068,0.44129,0.00032,0.00133,0.00458,17.560098119378576,0.44752000000000014
3069,0.44066,0.00032,0.00133,0.00457,17.565821749795585,0.44688000000000005
3070,0.44003,0.00032,0.00133,0.00457,17.57154538021259,0.4462499999999999
3071,0.43941,0.00032,0.00133,0.00456,17.5772690106296,0.44562
3072,0.43878,0.00032,0.00132,0.00456,17.582992641046605,0.4449799999999998
3073,0.43816,0.00032,0.00132,0.00455,17.588716271463614,0.44435000000000013
3074,0.43754,0.00032,0.00132,0.00455,17.59443990188062,0.44372999999999996
3075,0.43691,0.00032,0.00132,0.00454,17.60016353229763,0.4430899999999999
3076,0.43629,0.00032,0.00132,0.00454,17.605887162714634,0.44247000000000003
3077,0.43568,0.00032,0.00132,0.00454,17.611610793131643,0.4418599999999998
3078,0.43506,0.00032,0.00132,0.00453,17.61733442354865,0.4412299999999999
3079,0.43444,0.00032,0.00132,0.00453,17.623058053965657,0.44060999999999995
3080,0.43383,0.00032,0.00131,0.00452,17.628781684382666,0.4399799999999999
3081,0.43321,0.00032,0.00131,0.00452,17.63450531479967,0.43936
3082,0.4326,0.00032,0.00131,0.00451,17.64022894521668,0.4387399999999998
3083,0.43199,0.00032,0.00131,0.00451,17.645952575633686,0.4381299999999999
3084,0.43138,0.00032,0.00131,0.0045,17.651676206050695,0.43750999999999995
3085,0.43077,0.00032,0.00131,0.0045,17.6573998364677,0.43689999999999973
3086,0.43016,0.00032,0.00131,0.00449,17.66312346688471,0.4362800000000001
3087,0.42955,0.00032,0.00131,0.00449,17.668847097301715,0.4356699999999999
3088,0.42895,0.00032,0.0013,0.00448,17.674570727718724,0.43505000000000005
3089,0.42834,0.00032,0.0013,0.00448,17.680294358135733,0.43444000000000005
3090,0.42774,0.00032,0.0013,0.00447,17.686017988552738,0.4338299999999998
3091,0.42714,0.00032,0.0013,0.00447,17.691741618969747,0.4332299999999999
3092,0.42654,0.00032,0.0013,0.00447,17.697465249386752,0.43262999999999996
3093,0.42594,0.00032,0.0013,0.00446,17.70318887980376,0.43201999999999974
3094,0.42534,0.00032,0.0013,0.00446,17.708912510220767,0.43142
3095,0.42474,0.00032,0.0013,0.00445,17.714636140637776,0.43081
3096,0.42415,0.00032,0.00129,0.00445,17.72035977105478,0.43020999999999987
3097,0.42355,0.00032,0.00129,0.00444,17.72608340147179,0.42959999999999987
3098,0.42296,0.00032,0.00129,0.00444,17.7318070318888,0.42901
3099,0.42237,0.00032,0.00129,0.00443,17.737530662305804,0.42840999999999996
3100,0.42177,0.00031,0.00129,0.00443,17.743254292722813,0.42779999999999985
3101,0.42118,0.00031,0.00129,0.00442,17.74897792313982,0.4271999999999999
3102,0.42059,0.00031,0.00129,0.00442,17.754701553556828,0.4266099999999998
3103,0.42001,0.00031,0.00129,0.00442,17.760425183973833,0.42603000000000013
3104,0.41942,0.00031,0.00128,0.00441,17.766148814390842,0.4254199999999998
3105,0.41883,0.00031,0.00128,0.00441,17.771872444807848,0.42483000000000015
3106,0.41825,0.00031,0.00128,0.0044,17.777596075224857,0.42423999999999984
3107,0.41767,0.00031,0.00128,0.0044,17.783319705641862,0.4236599999999999
3108,0.41708,0.00031,0.00128,0.00439,17.78904333605887,0.4230599999999999
3109,0.4165,0.00031,0.00128,0.00439,17.79476696647588,0.42247999999999986
3110,0.41592,0.00031,0.00128,0.00438,17.800490596892885,0.4218900000000001
